angle1,angle2,angle3,angle4,angle5,angle6,angle7,angle8,angle9,angle10,angle11,angle12,angle13,angle14,angle15,Class
36.998462677002,47.6288299560547,53.6634521484375,25.1317386627197,150.474151611328,8.39099025726318,23.1142845153809,151.692611694336,29.5320644378662,26.8425559997559,157.824005126953,33.0272254943848,40.5670776367188,148.416488647461,32.8404426574707,0
37.2438049316406,49.9270820617676,54.8057174682617,24.9711399078369,151.062484741211,8.18718814849854,20.933910369873,154.446151733398,29.3925628662109,22.8641777038574,161.241119384766,32.197193145752,35.7572364807129,151.174453735352,32.9432029724121,0
33.9625587463379,48.5303764343262,53.0591087341309,24.8570976257324,150.637771606445,8.54730415344238,20.5579948425293,155.825256347656,35.0052375793457,22.0138778686523,162.648880004883,35.7316818237305,33.8468780517578,152.779876708984,32.9455261230469,0
30.9081001281738,45.9005737304688,61.7556571960449,24.7248058319092,148.942428588867,8.47725105285645,22.1449012756348,152.963562011719,34.1203651428223,22.8427886962891,161.265411376953,34.477409362793,36.0383605957031,150.001922607422,31.7268924713135,0
30.7728462219238,45.2571258544922,57.2499694824219,23.3753700256348,148.52214050293,9.2429780960083,22.15944480896,152.654800415039,27.4643287658691,24.8708724975586,159.288345336914,30.8571662902832,39.6713333129883,147.976058959961,32.6127853393555,0
25.7959880828857,42.7548713684082,61.8019943237305,23.7815284729004,146.605621337891,10.1827764511108,24.5700244903564,149.45100402832,28.67138671875,26.8564395904541,157.357208251953,31.9299030303955,41.8424530029297,146.083572387695,31.5230846405029,0
23.7031650543213,42.7605667114258,66.1215057373047,21.9229202270508,146.072326660156,14.0527315139771,25.5256443023682,147.478500366211,31.3499488830566,27.9824390411377,155.068923950195,31.6408538818359,45.2328109741211,141.465927124023,31.7480888366699,0
23.6284847259521,40.7501640319824,68.8283767700195,22.9401378631592,145.183868408203,16.6728935241699,27.7106609344482,146.408874511719,38.0910301208496,30.7083568572998,152.897979736328,35.7380142211914,44.6764831542969,143.02783203125,33.7751579284668,0
24.5955638885498,41.1789016723633,66.2141036987305,22.2009811401367,142.447570800781,16.3734683990479,27.452974319458,143.680679321289,27.0709133148193,31.2032032012939,149.130981445313,28.6227493286133,45.621955871582,140.373229980469,30.8906173706055,0
24.878059387207,39.819465637207,70.4887847900391,23.375316619873,142.397827148438,21.6266632080078,28.8579654693604,143.471557617188,36.3175926208496,32.7432746887207,148.557907104492,35.930980682373,48.3904800415039,138.200424194336,36.7489471435547,0
26.9357204437256,38.4289054870605,65.1785583496094,25.2299728393555,138.563690185547,21.7521858215332,31.9229526519775,139.444107055664,37.394474029541,36.9678573608398,143.85498046875,37.6476936340332,54.6344108581543,133.249450683594,37.6107368469238,0
21.0114593505859,37.7176132202148,68.6916885375977,31.1363468170166,133.2490234375,28.5722465515137,36.9169006347656,136.697494506836,42.3379211425781,42.3553199768066,140.444122314453,42.5620002746582,61.0618019104004,128.898544311523,43.269214630127,0
23.7905883789062,37.519702911377,73.7588195800781,29.1068248748779,137.356414794922,30.5081558227539,36.9889526367187,137.558456420898,46.5530738830566,42.1408615112305,140.49169921875,45.5232658386231,58.3108139038086,130.602630615234,44.2892303466797,0
22.4842624664307,36.8582801818848,72.4113006591797,30.1179237365723,135.221313476563,34.5618095397949,37.9896812438965,135.741363525391,52.985954284668,42.8324966430664,139.107620239258,49.6961975097656,59.6423454284668,127.979057312012,47.7889633178711,0
22.1282043457031,37.1652603149414,75.2666702270508,28.2455520629883,137.015274047852,31.7687301635742,34.9647560119629,138.36767578125,47.8920593261719,41.5138740539551,139.943008422852,48.1211471557617,58.4821624755859,129.042663574219,47.8611640930176,0
23.40793800354,40.2118682861328,72.5141906738281,25.0217170715332,138.48893737793,20.2791404724121,31.0283527374268,140.788116455078,32.865291595459,36.9613990783691,143.58952331543,35.7121238708496,52.9214363098145,132.970275878906,38.4472885131836,0
22.1319828033447,40.876636505127,72.9337158203125,24.9117126464844,140.010482788086,21.8075828552246,30.5803394317627,141.736999511719,39.685375213623,35.0814552307129,145.912750244141,38.9842185974121,48.7405128479004,135.889923095703,37.9336814880371,0
23.4740772247314,43.1267585754395,70.5144577026367,23.3331680297852,145.376342773438,12.6907186508179,26.601655960083,147.258361816406,32.608528137207,29.1836605072021,153.449752807617,34.7831954956055,40.9350624084473,144.805648803711,33.3497772216797,0
24.3412265777588,44.1397666931152,64.2803344726562,23.3744163513184,147.353759765625,13.6616287231445,25.3058032989502,150.146728515625,40.7388038635254,27.7173690795898,157.091430664063,39.5851402282715,38.487907409668,148.486526489258,34.2993240356445,0
25.9318943023682,41.9751129150391,68.5985717773437,24.4048080444336,148.77815246582,13.1186065673828,25.3698081970215,150.94596862793,40.8078956604004,26.3283710479736,159.113967895508,37.6875152587891,33.9703941345215,151.826141357422,32.0540046691895,0
27.5586738586426,43.229419708252,67.3677062988281,26.6851139068604,149.688385009766,6.28068017959595,24.1185054779053,154.662750244141,33.0177192687988,23.5187034606934,163.936630249023,35.4255142211914,28.2500457763672,157.623321533203,30.0111637115479,0
26.5345230102539,42.9099617004395,61.4657440185547,28.1134834289551,147.767837524414,4.26652431488037,24.8370685577393,153.314361572266,28.1530437469482,22.80126953125,164.423751831055,33.3635368347168,27.8783226013184,157.382263183594,27.7029628753662,0
27.2731914520264,42.3306159973145,57.349235534668,27.203296661377,148.771209716797,4.69848442077637,24.6898231506348,152.005111694336,19.8856792449951,23.5262985229492,162.49365234375,25.5931873321533,30.5936050415039,154.107406616211,24.0688209533691,0
26.8298835754395,42.2430725097656,62.3093910217285,27.0028533935547,147.373107910156,3.58509802818298,25.0002880096436,150.726440429688,18.1420440673828,23.1778106689453,162.566452026367,23.4104709625244,30.4223937988281,154.350051879883,23.8469562530518,0
31.9656620025635,42.167423248291,58.5292587280273,24.8087959289551,150.028442382813,8.13148975372314,23.5741691589355,152.223937988281,27.3113136291504,24.470682144165,161.029846191406,28.6033458709717,37.233283996582,151.323791503906,27.8889007568359,0
30.0689277648926,42.2246437072754,57.4827537536621,23.7303829193115,146.264724731445,10.6958179473877,23.1025123596191,149.273590087891,23.7925567626953,24.8290882110596,157.984100341797,26.3526496887207,38.7021446228027,146.715347290039,28.6445026397705,0
30.6544742584229,41.5445747375488,57.171329498291,23.1489219665527,138.152847290039,18.285400390625,24.1983432769775,143.491653442383,24.7627410888672,29.8815097808838,149.953720092773,28.3972187042236,46.688175201416,139.782730102539,31.866247177124,0
30.048454284668,42.3126831054688,55.7276458740234,23.7208995819092,139.366485595703,21.6169853210449,26.2304573059082,143.122787475586,30.4629554748535,31.7059650421143,149.774841308594,33.2805404663086,50.429931640625,138.7255859375,36.9406089782715,0
26.7471122741699,40.4580802917481,50.981990814209,24.1594409942627,139.871032714844,22.9537925720215,26.6723651885986,143.74430847168,29.2624759674072,32.0330238342285,150.172103881836,31.1593017578125,49.2176895141602,140.438278198242,35.7349967956543,0
26.767951965332,44.9550476074219,50.6039199829102,24.3013820648193,140.992370605469,19.8067073822021,26.2782897949219,144.889892578125,30.9363498687744,32.0526733398437,151.036254882813,34.1435890197754,48.9143676757813,140.355545043945,36.8600234985352,0
28.8481979370117,43.5094566345215,56.1300392150879,22.6311645507812,142.376647949219,18.2015247344971,24.7127742767334,145.838607788086,30.0425891876221,30.5356483459473,151.367004394531,34.1426277160645,47.4751739501953,140.327758789063,36.0343971252441,0
32.0198593139648,41.2286224365234,54.5126838684082,22.1425647735596,144.829559326172,15.6509962081909,23.8871631622314,148.08610534668,27.7351818084717,29.8271999359131,152.839538574219,30.9300384521484,44.8870124816895,142.703170776367,32.7566986083984,0
30.5763721466064,42.8233604431152,51.4546051025391,24.9497337341309,145.237945556641,10.1645269393921,23.1523265838623,150.990768432617,25.2112407684326,27.4601993560791,156.851516723633,31.5613307952881,38.5739974975586,149.826522827148,32.538402557373,0
30.2546825408936,44.7575187683106,59.7657089233398,26.2621669769287,150.101028442383,3.84159421920776,22.3421001434326,156.199066162109,24.9666194915771,24.0230541229248,163.168426513672,31.3145923614502,33.0013694763184,157.215789794922,31.0385799407959,0
28.46608543396,45.2437973022461,57.2988471984863,32.259838104248,147.02473449707,7.59144258499146,25.0026626586914,154.619613647461,17.8970699310303,22.9950428009033,165.213104248047,27.3152503967285,25.9993190765381,163.230133056641,26.1465682983398,0
31.2092475891113,46.4277610778809,60.6860046386719,31.1326694488525,148.853668212891,3.61540508270264,25.3321323394775,156.394287109375,34.3890686035156,23.0323352813721,166.204193115234,39.2777404785156,20.591423034668,165.98176574707,32.2698059082031,0
30.7058181762695,45.8630485534668,60.8810882568359,29.672082901001,148.835159301758,3.54792761802673,25.2126941680908,155.521194458008,38.600513458252,24.0778369903564,164.677536010742,42.3839683532715,22.1878433227539,164.174377441406,32.4027519226074,0
30.4692611694336,45.3144645690918,73.4203338623047,127.177032470703,46.6635894775391,8.22740650177002,131.718765258789,40.3738861083984,11.9919700622559,138.358322143555,34.645378112793,15.1385221481323,120.030975341797,54.4820098876953,14.1198253631592,0
28.2083606719971,45.7890663146973,72.8405685424805,131.116149902344,41.8377494812012,9.96887493133545,137.9873046875,34.6970443725586,10.4883651733398,146.641616821289,27.941255569458,11.6182384490967,135.573089599609,37.0117378234863,7.71364879608154,0
27.9438285827637,44.597599029541,70.6607818603516,134.740127563477,37.7265739440918,10.4086408615112,138.460952758789,33.392204284668,11.305383682251,147.279251098633,26.7429370880127,12.5687522888184,133.512588500977,39.3102378845215,7.54545879364014,0
27.0696659088135,45.6795654296875,67.9071960449219,147.262710571289,34.4722633361816,12.6274490356445,146.29850769043,31.6087856292725,9.17877292633057,155.467086791992,21.0990428924561,9.84976196289063,148.931411743164,25.6616077423096,4.41496753692627,0
24.6224746704102,47.8498611450195,77.303825378418,140.862533569336,43.6784057617188,17.4628677368164,146.595291137695,32.2378616333008,12.9263496398926,154.538589477539,23.1502151489258,13.786169052124,151.84880065918,16.5005111694336,5.373131275177,0
27.286470413208,45.6850929260254,79.5462646484375,132.744110107422,50.7883567810059,18.3269500732422,141.723602294922,36.1632614135742,12.8623485565186,151.27685546875,25.8182220458984,13.5011463165283,145.220458984375,21.4070606231689,5.84275770187378,0
26.5424480438232,46.8363838195801,77.0437164306641,136.534423828125,45.6725006103516,15.7018623352051,143.642868041992,33.8195152282715,12.4024972915649,152.479705810547,24.6787586212158,13.5756845474243,148.794876098633,19.721809387207,5.22779893875122,0
28.4208354949951,48.4042434692383,77.2666320800781,162.1181640625,24.3528308868408,14.8204898834229,154.120956420898,25.4067192077637,12.0200538635254,160.111404418945,17.9372386932373,11.9228277206421,157.304565429688,14.5377531051636,3.29822611808777,0
29.2013645172119,49.6537437438965,78.5038452148438,160.914855957031,25.8278217315674,16.8831672668457,153.441223144531,25.4649143218994,13.1624879837036,158.369766235352,19.5735034942627,12.7640857696533,155.501586914063,13.9826145172119,3.4416344165802,0
30.4494304656982,50.6054573059082,78.2132034301758,166.918426513672,15.8025579452515,12.3714790344238,158.208648681641,23.5240154266357,9.66948509216309,163.217880249023,16.521484375,10.2571754455566,165.587203979492,13.3946485519409,4.909499168396,0
30.9264049530029,50.3310699462891,79.4290390014649,125.748908996582,48.8717308044434,22.5062732696533,128.491912841797,45.2961959838867,22.7622051239014,133.937454223633,38.3273048400879,26.1385746002197,125.071670532227,53.0787315368652,20.7143783569336,0
30.7546234130859,51.0190124511719,78.9753265380859,132.414764404297,41.3907356262207,19.0268268585205,134.621490478516,40.1306381225586,20.85817527771,139.726440429688,34.4715805053711,23.7230339050293,127.136871337891,54.2183418273926,19.3540573120117,0
30.5358333587646,51.1098785400391,79.0623779296875,128.058563232422,45.4598655700684,24.0558929443359,129.609603881836,45.0242729187012,23.599645614624,133.480331420898,39.9486198425293,28.290943145752,120.65486907959,58.2676544189453,24.0226707458496,0
30.0125732421875,51.2520523071289,82.6045074462891,120.329483032227,50.4219017028809,29.00412940979,123.719497680664,49.1140785217285,27.1561450958252,128.529098510742,42.8599052429199,32.025016784668,115.878128051758,62.9168243408203,26.9781494140625,0
30.4275588989258,49.9481544494629,79.9118881225586,123.704734802246,45.5687789916992,27.3686008453369,121.276100158691,50.1351852416992,25.8496894836426,124.537773132324,46.3962326049805,31.2940998077393,113.457931518555,63.7142295837402,27.7084121704102,0
28.864372253418,46.7740325927734,80.3384246826172,114.72151184082,55.643367767334,29.0689163208008,114.162322998047,57.1800498962402,27.3170337677002,115.575881958008,55.3360824584961,31.935733795166,102.172569274902,74.2815933227539,27.994176864624,0
29.8743152618408,48.6279449462891,75.3021850585938,113.377395629883,59.1885681152344,32.7617073059082,115.2587890625,56.3774375915527,33.2170143127441,115.73705291748,53.723014831543,40.4489326477051,102.038589477539,72.3110275268555,34.1474876403809,0
28.4659423828125,47.0594329833984,78.2359390258789,113.88680267334,56.1486434936523,33.2812957763672,114.762062072754,54.7281684875488,31.1190967559814,116.53311920166,51.4556579589844,36.7963066101074,102.731071472168,70.3115539550781,31.2774772644043,0
29.7617950439453,50.0817375183105,67.2762603759766,116.240898132324,54.0446395874023,31.2092018127441,119.614875793457,51.9610710144043,32.15234375,120.48299407959,47.8715896606445,39.8484230041504,107.94376373291,67.0804061889649,32.2396583557129,0
27.3160343170166,47.3320083618164,70.6960372924805,114.628608703613,55.6494789123535,29.5688228607178,118.814094543457,53.7114143371582,30.8335056304932,120.936241149902,50.0118980407715,37.8217315673828,109.738616943359,67.3947525024414,32.4101715087891,0
26.7790985107422,46.2317199707031,72.4398574829102,112.306365966797,56.7358779907227,31.6665573120117,118.437446594238,52.1118278503418,30.6718273162842,121.722785949707,44.9658622741699,39.1937294006348,107.912475585938,65.3289566040039,33.2702369689941,0
26.0360488891602,42.8705406188965,73.4746170043945,100.305610656738,66.9091262817383,29.9207744598389,108.462455749512,62.0786972045898,28.6853141784668,110.622085571289,58.2093048095703,33.8823127746582,100.970306396484,76.0421905517578,30.3738422393799,0
27.4079780578613,46.2494621276855,72.2271575927734,99.5177764892578,68.8846282958984,29.5489120483398,107.408172607422,63.8727111816406,28.7909736633301,109.168243408203,58.8744201660156,36.0945167541504,95.09326171875,79.963737487793,32.1918411254883,0
27.0592613220215,44.4821090698242,70.4795227050781,120.05029296875,49.4368934631348,23.3358764648437,121.899787902832,51.3484878540039,24.2416534423828,122.258224487305,48.1286697387695,28.6719608306885,94.7280349731445,80.2404708862305,25.9115467071533,0
29.1217613220215,48.7998275756836,64.6970977783203,128.024505615234,42.1219787597656,19.400577545166,126.177787780762,48.5158729553223,20.2903099060059,126.964401245117,44.8478012084961,26.0182666778564,96.4020004272461,80.9432067871094,25.3995532989502,0
32.2985420227051,50.0379028320313,68.3408737182617,168.145950317383,13.502571105957,8.63476943969727,162.341171264648,21.4474182128906,7.50146818161011,168.785720825195,12.4355974197388,7.04717254638672,173.27278137207,7.36623382568359,1.37965929508209,0
25.2183494567871,46.3567733764648,72.2748107910156,159.719879150391,28.4135799407959,20.6137084960937,151.209243774414,31.9403629302978,11.8837594985962,159.700485229492,17.9274959564209,10.3640222549438,151.282272338867,17.4609756469727,4.36268615722656,0
23.3229427337646,43.4075546264648,57.4012908935547,120.049446105957,64.0957489013672,27.8365478515625,137.267135620117,43.8995704650879,19.679931640625,148.624710083008,28.0142002105713,18.4623222351074,140.898056030273,26.9889030456543,11.3661775588989,0
23.6526203155518,43.124195098877,64.0507507324219,116.828178405762,68.2038040161133,25.7815265655518,136.160690307617,46.5752067565918,19.5286273956299,148.2333984375,29.4645366668701,17.945068359375,142.358337402344,26.1657028198242,10.8053569793701,0
24.1879444122314,40.4477767944336,64.0185165405273,105.122657775879,78.3248825073242,25.8630390167236,133.12939453125,47.0639801025391,19.8216876983643,147.077758789063,30.0863933563232,18.6281337738037,138.561477661133,28.4288711547852,11.1469745635986,0
24.6652317047119,41.2464332580566,59.8101654052734,99.4181442260742,82.4802093505859,26.8454895019531,125.464294433594,53.6883125305176,20.144926071167,139.917678833008,35.9387054443359,18.9420166015625,132.796966552734,34.5497894287109,11.8585300445557,0
23.2656669616699,39.8385848999023,53.0082969665527,107.685180664063,75.6271667480469,28.5121517181396,126.582954406738,53.8275871276855,20.7885513305664,138.453811645508,37.2728309631348,20.6302967071533,127.416473388672,38.9034538269043,14.4060163497925,0
24.7888126373291,38.6750297546387,52.0978317260742,101.582977294922,79.2654571533203,29.8146209716797,124.852416992188,54.1152725219727,21.6768684387207,137.084396362305,39.2421340942383,20.8540630340576,126.454467773438,40.4477691650391,14.3867378234863,0
24.6680316925049,38.0698051452637,59.1434516906738,100.551406860352,80.3219146728516,29.0402088165283,124.625213623047,54.0234260559082,21.7151260375977,136.305297851563,39.9274749755859,21.134298324585,126.505584716797,40.4423675537109,14.9027948379517,0
24.235237121582,40.6852684020996,54.9513168334961,98.0831756591797,82.9876708984375,30.1904773712158,116.848564147949,60.1681442260742,21.273853302002,130.908737182617,43.241943359375,20.9769630432129,119.164199829102,45.5672912597656,14.8705244064331,0
26.8744049072266,41.5652847290039,51.2943496704102,97.9934234619141,83.7772064208984,28.5477447509766,116.671913146973,60.5761604309082,20.0307483673096,130.179489135742,44.4570083618164,20.3293991088867,118.351455688477,46.4886283874512,14.8879261016846,0
26.0978221893311,44.2556419372559,46.8328170776367,101.471069335938,80.3130035400391,28.0661563873291,118.633766174316,59.3105773925781,18.1700439453125,133.179779052734,40.4452171325684,19.0248374938965,123.630859375,40.6864395141602,13.6561288833618,0
24.8070678710937,46.8688354492187,53.165210723877,101.926635742188,80.7744674682617,26.5016593933105,119.090980529785,60.2518844604492,17.4782676696777,134.369506835938,40.5375900268555,18.4591522216797,122.778770446777,42.812858581543,13.3691835403442,0
24.5665988922119,47.2579345703125,53.979866027832,103.904296875,79.6974334716797,27.4863376617432,122.326568603516,58.2519798278809,18.6098327636719,135.958374023438,39.4268493652344,17.8064384460449,123.179420471191,42.9012756347656,12.4454069137573,0
25.263053894043,46.0078125,59.5103302001953,111.331413269043,72.3159027099609,28.6576290130615,124.564224243164,56.1942710876465,17.3361930847168,143.128005981445,31.7491550445557,16.8022747039795,132.15690612793,32.9717483520508,11.2341728210449,0
26.2934341430664,45.1317443847656,54.4348487854004,116.531150817871,66.1707153320313,28.0952739715576,126.930923461914,53.5341300964356,16.4090099334717,143.630279541016,31.446834564209,15.5736722946167,130.09504699707,35.4240112304687,10.627646446228,0
26.3447399139404,49.3778038024902,58.2211570739746,126.049690246582,57.4049911499023,26.6674823760986,137.003601074219,44.6396827697754,16.4952259063721,148.603271484375,27.7511825561523,15.7716112136841,136.210510253906,30.2842025756836,10.9638385772705,0
25.153263092041,49.8185424804688,59.6274681091309,127.01927947998,55.9124565124512,28.7121543884277,137.238677978516,44.5329475402832,17.5636692047119,151.20556640625,24.3212738037109,15.6581220626831,137.218811035156,29.3791351318359,10.1442632675171,0
25.6551189422607,47.7501525878906,63.5053825378418,130.084396362305,53.8810653686523,27.3846492767334,144.216125488281,37.4276237487793,18.5009384155273,153.888000488281,21.01051902771,16.5063419342041,142.572875976563,23.1385650634766,8.71726799011231,0
24.8563022613525,47.3910331726074,66.5165023803711,137.905609130859,45.5944366455078,27.2504272460937,148.117935180664,34.1053009033203,17.5599784851074,157.024795532227,18.7692890167236,16.4587535858154,144.986511230469,21.4564609527588,9.32259941101074,0
24.9307441711426,44.6699981689453,70.7980422973633,141.471878051758,43.400333404541,26.0518264770508,151.082809448242,31.8753986358643,16.3263549804687,157.488830566406,19.8922996520996,14.9661340713501,145.445327758789,21.6732807159424,7.9360499382019,0
25.4289016723633,45.8468055725098,74.4380416870117,149.234115600586,35.6325607299805,23.2741374969482,154.618301391602,27.5908470153809,14.5084362030029,158.719055175781,19.8141937255859,14.1688423156738,145.652160644531,23.0756015777588,8.14918041229248,0
26.4089221954346,44.809814453125,72.1553421020508,132.145736694336,47.3545379638672,25.6437149047852,138.765090942383,37.1861724853516,16.3065929412842,145.950103759766,28.4299831390381,16.0046787261963,133.506393432617,32.277717590332,7.85737133026123,0
26.8531837463379,45.9927139282227,68.6371231079102,138.512084960938,44.2512283325195,23.8547534942627,141.085479736328,37.4511680603027,15.2915649414063,152.484939575195,23.0261001586914,14.9112520217896,146.351470947266,21.860689163208,7.28486824035645,0
32.8349914550781,27.6073436737061,28.7094326019287,14.5738410949707,2.76088380813599,5.23433876037598,25.1989555358887,145.754989624023,16.4850311279297,32.0792999267578,151.256896972656,22.3972816467285,32.9217910766602,150.66162109375,22.198558807373,1
32.589656829834,28.4957885742187,27.3275489807129,14.6439123153687,2.80523467063904,4.68253898620606,25.7784729003906,144.480484008789,16.048059463501,33.9057273864746,149.307861328125,22.1434059143066,35.162769317627,149.61930847168,22.6812438964844,1
32.1566543579102,28.0980224609375,28.6082649230957,14.130313873291,2.65223836898804,4.70285654067993,25.6951866149902,143.917877197266,15.5140361785889,34.0642967224121,148.475982666016,21.3923034667969,34.9457702636719,148.75700378418,21.5310516357422,1
32.136302947998,28.6704120635986,30.2270259857178,13.823094367981,2.44669651985168,4.84854698181152,26.5283584594727,142.873275756836,15.7567510604858,34.6912117004395,147.643768310547,22.0452041625977,35.5317649841309,147.900787353516,22.5346832275391,1
31.5104694366455,30.0575790405273,26.6764049530029,13.2060031890869,1.66136121749878,5.42309856414795,26.9982624053955,140.381072998047,15.308292388916,36.3597984313965,144.711929321289,21.5032215118408,38.4272727966309,145.235626220703,22.5667171478271,1
32.3225784301758,26.8684501647949,32.1356811523437,12.6055250167847,2.40537047386169,5.94108390808106,27.5556945800781,141.122695922852,16.7337760925293,37.7497329711914,144.022750854492,23.4743328094482,38.1886825561523,144.60871887207,23.6550045013428,1
29.534854888916,28.5654354095459,30.0458374023437,12.44677734375,1.74095964431763,4.97119379043579,25.7193870544434,141.75520324707,14.8963985443115,34.5173149108887,146.707153320313,20.0513458251953,33.0158424377441,149.316604614258,20.1292972564697,1
30.0080375671387,30.3311061859131,31.211368560791,12.2268915176392,1.79829347133636,6.10145998001099,27.6543521881104,139.011566162109,16.0158710479736,37.2975807189941,142.891189575195,22.3848342895508,37.8666458129883,143.830108642578,22.6093978881836,1
29.8681316375732,29.3090572357178,33.3375396728516,12.269757270813,1.72965955734253,6.05526256561279,29.8139190673828,137.952606201172,16.5223846435547,40.4915390014648,140.678604125977,23.582799911499,42.4580154418945,141.265075683594,24.7669200897217,1
28.304328918457,29.9619274139404,32.703914642334,12.9987134933472,1.34332370758057,5.53901767730713,28.5288543701172,137.19563293457,16.3167381286621,39.015941619873,140.69677734375,22.0120391845703,41.7472953796387,140.383117675781,23.5845069885254,1
25.1669158935547,30.5270023345947,34.3520965576172,12.9569520950317,2.92288374900818,6.70396232604981,32.0439109802246,134.091293334961,21.4221096038818,42.6396331787109,137.368347167969,27.5419654846191,48.6088409423828,134.252349853516,29.3648796081543,1
26.0194244384766,28.1333236694336,37.0375785827637,14.0174875259399,3.19738674163818,5.69066524505615,39.1247863769531,126.390258789063,24.4157752990723,49.4182319641113,130.388900756836,29.3389873504639,59.1483345031738,123.108047485352,33.8706512451172,1
25.3485660552978,27.1606140136719,40.8308792114258,13.1357421875,3.22882556915283,6.00005912780762,44.1049766540527,121.516815185547,25.6092357635498,56.4856224060059,124.721862792969,31.2712230682373,67.1574783325195,117.70581817627,34.7784194946289,1
