Langle1,Langle2,Langle3,Langle4,Langle5,Langle6,Langle7,Langle8,Langle9,Langle10,Langle11,Langle12,Langle13,Langle14,Langle15,Rangle1,Rangle2,Rangle3,Rangle4,Rangle5,Rangle6,Rangle7,Rangle8,Rangle9,Rangle10,Rangle11,Rangle12,Rangle13,Rangle14,Rangle15,Class
39.7499771118164,45.2156867980957,8.16693782806397,56.9738922119141,87.3857879638672,23.2924785614014,47.561595916748,99.4585189819336,26.7957248687744,40.0049629211426,115.060592651367,33.9089469909668,22.3272457122803,133.47998046875,32.3520469665527,32.185962677002,29.5160179138184,33.4527282714844,33.0112457275391,33.5505905151367,19.7872085571289,13.2368831634521,36.6428527832031,18.9719085693359,5.36250114440918,32.4060859680176,12.8392276763916,15.8617734909058,18.9974937438965,1.93372452259064,0
32.185962677002,29.5160179138184,33.4527282714844,33.0112457275391,33.5505905151367,19.7872085571289,13.2368831634521,36.6428527832031,18.9719085693359,5.36250114440918,32.4060859680176,12.8392276763916,15.8617734909058,18.9974937438965,1.93372452259064,39.7499771118164,45.2156867980957,8.16693782806397,56.9738922119141,87.3857879638672,23.2924785614014,47.561595916748,99.4585189819336,26.7957248687744,40.0049629211426,115.060592651367,33.9089469909668,22.3272457122803,133.47998046875,32.3520469665527,0
41.3442916870117,48.1843795776367,8.24160575866699,60.4676513671875,84.8869094848633,22.8592987060547,45.0125274658203,96.0353317260742,17.7290077209473,36.86376953125,101.253944396973,34.9975166320801,18.4366836547852,92.1392288208008,57.3310127258301,32.1201629638672,30.5812606811523,34.3661041259766,32.6067543029785,33.996826171875,19.5902919769287,12.8363332748413,37.3547973632812,19.1113319396973,5.18221616744995,33.0345611572266,12.8401031494141,15.5791463851929,19.1940937042236,2.23202180862427,0
32.1201629638672,30.5812606811523,34.3661041259766,32.6067543029785,33.996826171875,19.5902919769287,12.8363332748413,37.3547973632812,19.1113319396973,5.18221616744995,33.0345611572266,12.8401031494141,15.5791463851929,19.1940937042236,2.23202180862427,41.3442916870117,48.1843795776367,8.24160575866699,60.4676513671875,84.8869094848633,22.8592987060547,45.0125274658203,96.0353317260742,17.7290077209473,36.86376953125,101.253944396973,34.9975166320801,18.4366836547852,92.1392288208008,57.3310127258301,0
41.333568572998,47.7859840393066,7.39107418060303,61.3841896057129,79.0985107421875,21.2078895568848,45.5995712280273,93.1855773925781,18.2960338592529,40.6481399536133,100.927803039551,35.8763694763184,21.7552299499512,103.135192871094,51.095832824707,30.7390251159668,29.0084934234619,32.9391975402832,33.5221710205078,33.9731597900391,19.3213939666748,13.645791053772,38.2725830078125,20.2177448272705,5.48366069793701,34.5622444152832,13.9824514389038,15.8274183273315,19.1458358764648,2.26005792617798,0
30.7390251159668,29.0084934234619,32.9391975402832,33.5221710205078,33.9731597900391,19.3213939666748,13.645791053772,38.2725830078125,20.2177448272705,5.48366069793701,34.5622444152832,13.9824514389038,15.8274183273315,19.1458358764648,2.26005792617798,41.333568572998,47.7859840393066,7.39107418060303,61.3841896057129,79.0985107421875,21.2078895568848,45.5995712280273,93.1855773925781,18.2960338592529,40.6481399536133,100.927803039551,35.8763694763184,21.7552299499512,103.135192871094,51.095832824707,0
42.8563079833984,45.1427154541016,7.64180469512939,58.515869140625,83.7632446289063,23.6824436187744,44.2839813232422,95.8344345092774,20.1902256011963,37.9336853027344,103.442001342773,34.8556709289551,19.9025402069092,95.8947982788086,54.8998527526855,31.5456848144531,29.8923988342285,33.0569038391113,32.6744270324707,33.9660682678223,19.4384517669678,13.4710807800293,37.53515625,19.6671657562256,5.52590799331665,33.1659698486328,14.1382961273193,15.9599370956421,19.6636505126953,3.07754778862,0
31.5456848144531,29.8923988342285,33.0569038391113,32.6744270324707,33.9660682678223,19.4384517669678,13.4710807800293,37.53515625,19.6671657562256,5.52590799331665,33.1659698486328,14.1382961273193,15.9599370956421,19.6636505126953,3.07754778862,42.8563079833984,45.1427154541016,7.64180469512939,58.515869140625,83.7632446289063,23.6824436187744,44.2839813232422,95.8344345092774,20.1902256011963,37.9336853027344,103.442001342773,34.8556709289551,19.9025402069092,95.8947982788086,54.8998527526855,0
43.6154670715332,45.6946716308594,8.2349967956543,57.9888114929199,82.6465072631836,21.7796401977539,42.9277763366699,92.2302932739258,19.013599395752,36.1715240478516,95.6233673095703,34.707592010498,18.9614925384521,94.6372375488281,55.0981063842773,31.9448013305664,30.2827167510986,32.8714027404785,32.7345008850098,34.4769401550293,19.6444454193115,13.5027637481689,38.0891418457031,19.6161937713623,5.44607067108154,33.3333282470703,13.9920806884766,15.7520608901978,19.6916999816895,2.78769445419312,0
31.9448013305664,30.2827167510986,32.8714027404785,32.7345008850098,34.4769401550293,19.6444454193115,13.5027637481689,38.0891418457031,19.6161937713623,5.44607067108154,33.3333282470703,13.9920806884766,15.7520608901978,19.6916999816895,2.78769445419312,43.6154670715332,45.6946716308594,8.2349967956543,57.9888114929199,82.6465072631836,21.7796401977539,42.9277763366699,92.2302932739258,19.013599395752,36.1715240478516,95.6233673095703,34.707592010498,18.9614925384521,94.6372375488281,55.0981063842773,0
